Subject_Name,Student_Name,Approve
History,Olivia Blue,YES
History,Olivia Brown,NO
History,Olivia Cyan,YES
History,Olivia Davis,NO
History,Olivia Gray,NO
History,Olivia Green,YES
History,Olivia Indigo,YES
History,Olivia Johnson,YES
History,Olivia Magenta,NO
History,Olivia Orange,YES
History,Olivia Pink,YES
History,Olivia Purple,YES
History,Olivia Red,YES
History,Olivia Teal,NO
History,Olivia Violet,NO
History,Olivia White,NO
History,Olivia Yellow,YES
History,Paul Azure,YES
History,Paul Beige,NO
History,Paul Black,YES
History,Paul Blue,NO
History,Paul Brown,YES
History,Paul Cyan,NO
History,Paul Davis,YES
History,Paul Gray,NO
History,Paul Green,YES
History,Paul Indigo,YES
History,Paul Johnson,NO
History,Paul Magenta,NO
History,Paul Orange,YES
History,Paul Pink,YES
History,Paul Purple,YES
History,Paul Red,YES
History,Paul Teal,YES
History,Paul Violet,NO
History,Paul White,YES
History,Paul Yellow,NO
History,Quincy Azure,YES
History,Quincy Beige,YES
History,Quincy Black,NO
History,Quincy Blue,YES
History,Quincy Brown,YES
History,Quincy Cyan,YES
History,Quincy Davis,YES
History,Quincy Gray,YES
History,Quincy Green,NO
History,Quincy Indigo,YES
History,Quincy Johnson,NO
History,Quincy Magenta,NO
History,Quincy Orange,NO
History,Quincy Pink,YES
History,Quincy Purple,YES
History,Quincy Red,NO
History,Quincy Teal,NO
History,Quincy Violet,YES
History,Quincy White,NO
History,Quincy Yellow,YES
History,Rita Azure,YES
History,Rita Beige,NO
History,Rita Black,NO
History,Rita Blue,YES
History,Rita Brown,YES
History,Rita Cyan,NO
History,Rita Davis,YES
History,Rita Gray,YES
History,Rita Green,YES
History,Rita Indigo,YES
History,Rita Johnson,NO
History,Rita Magenta,YES
History,Rita Orange,NO
History,Rita Pink,YES
History,Rita Purple,YES
History,Rita Red,YES
History,Rita Teal,YES
History,Rita Violet,NO
History,Rita White,YES
History,Rita Yellow,YES
History,Sam Azure,YES
History,Sam Beige,YES
History,Sam Black,NO
History,Sam Blue,NO
History,Sam Brown,NO
History,Sam Cyan,NO
History,Sam Davis,YES
History,Sam Gray,NO
History,Sam Green,YES
History,Sam Indigo,YES
History,Sam Johnson,YES
History,Sam Magenta,YES
History,Sam Orange,YES
History,Sam Pink,YES
History,Sam Purple,NO
History,Sam Red,NO
History,Sam Teal,YES
History,Sam Violet,YES
History,Sam White,NO
History,Alice Azure,NO
History,Alice Black,YES
History,Alice Blue,NO
History,Alice Brown,YES
History,Alice Cyan,NO
History,Alice Davis,YES
History,Alice Gray,NO
History,Alice Green,NO
History,Alice Indigo,NO
History,Alice Johnson,NO
History,Alice Magenta,YES
History,Alice Orange,NO
History,Alice Pink,NO
History,Alice Purple,YES
History,Alice Red,YES
History,Alice Teal,NO
History,Alice Violet,YES
History,Alice White,NO
History,Alice Yellow,YES
History,Bob Azure,NO
History,Bob Beige,NO
History,Bob Black,NO
History,Bob Blue,NO
History,Bob Brown,YES
History,Bob Cyan,NO
History,Bob Davis,NO
History,Bob Gray,NO
History,Bob Green,YES
History,Bob Indigo,NO
History,Bob Johnson,NO
History,Bob Magenta,NO
History,Bob Orange,NO
History,Bob Pink,NO
History,Bob Purple,NO
History,Bob Red,NO
History,Bob Teal,YES
History,Bob Violet,YES
History,Bob White,YES
History,Bob Yellow,YES
History,Charlie Azure,NO
History,Charlie Beige,NO
History,Charlie Black,YES
History,Charlie Blue,NO
History,Charlie Brown,NO
History,Charlie Cyan,NO
History,Charlie Davis,NO
History,Charlie Gray,NO
History,Charlie Green,NO
History,Charlie Indigo,NO
History,Charlie Johnson,YES
History,Charlie Magenta,NO
History,Charlie Orange,YES
History,Charlie Pink,NO
History,Charlie Purple,NO
History,Charlie Red,NO
History,Charlie Teal,NO
History,Charlie Violet,NO
History,Charlie White,YES
History,Charlie Yellow,NO
History,Dana Azure,NO
History,Dana Beige,NO
History,Dana Black,NO
History,Dana Blue,NO
History,Dana Brown,NO
History,Dana Cyan,NO
History,Dana Davis,YES
History,Dana Gray,YES
History,Dana Green,YES
History,Dana Indigo,NO
History,Dana Johnson,YES
History,Dana Magenta,NO
History,Dana Orange,YES
History,Dana Pink,NO
History,Dana Purple,NO
History,Dana Red,NO
History,Dana Teal,YES
History,Dana Violet,YES
History,Dana White,NO
History,Dana Yellow,NO
History,Eve Azure,YES
History,Eve Beige,NO
History,Eve Black,NO
History,Eve Blue,YES
History,Eve Brown,NO
History,Eve Cyan,NO
History,Eve Davis,YES
History,Eve Gray,NO
History,Eve Green,NO
History,Eve Indigo,NO
History,Eve Johnson,NO
History,Eve Magenta,NO
History,Eve Orange,NO
History,Eve Pink,NO
History,Eve Purple,NO
History,Eve Red,NO
History,Eve Teal,YES
History,Eve Violet,NO
History,Eve White,NO
History,Eve Yellow,YES
History,Frank Azure,YES
History,Frank Beige,YES
History,Frank Black,NO
History,Frank Blue,YES
History,Frank Brown,YES
History,Frank Cyan,NO
History,Frank Davis,YES
History,Frank Gray,NO
History,Frank Green,NO
History,Frank Indigo,YES
History,Frank Johnson,YES
History,Frank Magenta,NO
History,Frank Orange,YES
History,Frank Pink,NO
History,Frank Purple,NO
History,Frank Red,NO
History,Frank Teal,NO
History,Frank Violet,YES
History,Frank White,NO
History,Frank Yellow,NO
History,Grace Azure,YES
History,Grace Beige,NO
History,Grace Black,NO
History,Grace Blue,NO
History,Grace Brown,YES
History,Grace Cyan,NO
History,Grace Davis,NO
History,Grace Gray,YES
History,Grace Green,YES
History,Grace Indigo,NO
History,Grace Johnson,YES
History,Grace Magenta,YES
History,Grace Orange,NO
History,Grace Pink,NO
History,Grace Purple,YES
History,Grace Red,YES
History,Grace Teal,NO
History,Grace Violet,YES
History,Grace White,YES
History,Grace Yellow,YES
History,Hank Azure,NO
History,Hank Beige,YES
History,Hank Black,NO
History,Hank Blue,NO
History,Hank Brown,NO
History,Hank Cyan,YES
History,Hank Davis,NO
History,Hank Gray,YES
History,Hank Green,NO
History,Hank Indigo,YES
History,Hank Johnson,NO
History,Hank Magenta,NO
History,Hank Orange,YES
History,Hank Pink,NO
History,Hank Purple,NO
History,Hank Red,NO
History,Hank Teal,NO
History,Hank Violet,NO
History,Hank White,NO
History,Hank Yellow,YES
History,Ivy Azure,NO
History,Ivy Beige,NO
History,Ivy Black,YES
History,Ivy Blue,YES
History,Ivy Brown,NO
History,Ivy Cyan,YES
History,Ivy Davis,YES
History,Ivy Gray,NO
History,Ivy Green,NO
History,Ivy Indigo,YES
History,Ivy Johnson,YES
History,Ivy Magenta,NO
History,Ivy Orange,YES
History,Ivy Pink,NO
History,Ivy Purple,NO
History,Ivy Red,NO
History,Ivy Teal,NO
History,Ivy Violet,YES
History,Ivy White,YES
History,Ivy Yellow,NO
History,Jack Azure,NO
History,Jack Beige,NO
History,Jack Black,NO
History,Jack Blue,NO
History,Jack Brown,NO
History,Jack Cyan,YES
History,Jack Davis,YES
History,Jack Gray,NO
History,Jack Green,NO
History,Jack Indigo,NO
History,Jack Johnson,YES
History,Jack Magenta,NO
History,Jack Orange,NO
History,Jack Pink,NO
History,Jack Purple,NO
History,Jack Red,NO
History,Jack Teal,NO
History,Jack Violet,NO
History,Jack White,NO
History,Jack Yellow,NO
History,Kelly Azure,NO
History,Kelly Beige,YES
History,Kelly Black,NO
History,Kelly Blue,NO
History,Kelly Brown,NO
History,Kelly Cyan,NO
History,Kelly Davis,YES
History,Kelly Gray,NO
History,Kelly Green,YES
History,Kelly Indigo,YES
History,Kelly Johnson,NO
History,Kelly Magenta,NO
History,Kelly Orange,NO
History,Kelly Pink,YES
History,Kelly Purple,NO
History,Kelly Red,YES
History,Kelly Teal,YES
History,Kelly Violet,NO
History,Kelly White,YES
History,Kelly Yellow,NO
History,Liam Azure,NO
History,Liam Beige,YES
History,Liam Black,NO
History,Liam Blue,NO
History,Liam Brown,YES
History,Liam Cyan,NO
History,Liam Davis,NO
History,Liam Gray,NO
History,Liam Green,NO
History,Liam Indigo,NO
History,Liam Johnson,YES
History,Liam Magenta,NO
History,Liam Orange,NO
History,Liam Pink,YES
History,Liam Purple,NO
History,Liam Red,NO
History,Liam Teal,NO
History,Liam Violet,NO
History,Liam White,NO
History,Liam Yellow,YES
History,Mona Azure,YES
History,Mona Beige,NO
History,Mona Black,NO
History,Mona Blue,YES
History,Mona Brown,YES
History,Mona Cyan,YES
History,Mona Davis,NO
History,Mona Gray,NO
History,Mona Green,NO
History,Mona Indigo,NO
History,Mona Johnson,NO
History,Mona Magenta,NO
History,Mona Orange,NO
History,Mona Pink,YES
History,Mona Purple,NO
History,Mona Red,NO
History,Mona Teal,NO
History,Mona Violet,NO
History,Mona White,YES
History,Mona Yellow,YES
History,Nick Azure,NO
History,Nick Beige,NO
History,Nick Black,YES
History,Nick Blue,NO
History,Nick Brown,NO
History,Nick Cyan,NO
History,Nick Davis,YES
History,Nick Gray,NO
History,Nick Green,NO
History,Nick Indigo,NO
History,Nick Johnson,YES
History,Nick Magenta,NO
History,Nick Orange,YES
History,Nick Pink,YES
History,Nick Purple,YES
History,Nick Red,NO
History,Nick Teal,NO
History,Nick Violet,YES
History,Nick White,NO
History,Nick Yellow,NO
History,Olivia Azure,NO
History,Olivia Beige,NO
History,Olivia Black,YES
History,Olivia Blue,NO
History,Olivia Brown,YES
History,Olivia Cyan,YES
History,Olivia Davis,YES
History,Olivia Gray,NO
History,Olivia Green,YES
History,Olivia Indigo,NO
History,Olivia Johnson,NO
History,Olivia Magenta,NO
History,Olivia Orange,NO
History,Olivia Pink,NO
History,Olivia Purple,YES
History,Olivia Red,NO
History,Olivia Teal,YES
History,Olivia Violet,YES
History,Olivia White,YES
History,Olivia Yellow,NO
History,Paul Azure,YES
History,Paul Beige,YES
History,Paul Black,YES
History,Paul Blue,YES
History,Paul Brown,NO
History,Paul Cyan,NO
History,Paul Davis,NO
History,Paul Gray,YES
History,Paul Green,NO
History,Paul Indigo,NO
History,Paul Johnson,YES
History,Paul Magenta,NO
History,Paul Orange,NO
History,Paul Pink,YES
History,Paul Purple,YES
History,Paul Red,NO
History,Paul Teal,YES
History,Paul Violet,YES
History,Paul White,NO
History,Paul Yellow,YES
History,Quincy Azure,YES
History,Quincy Beige,NO
History,Quincy Black,NO
History,Quincy Blue,YES
History,Quincy Brown,NO
History,Quincy Cyan,NO
History,Quincy Davis,YES
History,Quincy Gray,YES
History,Quincy Green,NO
History,Quincy Indigo,NO
History,Quincy Johnson,NO
History,Quincy Magenta,YES
History,Quincy Orange,YES
History,Quincy Pink,NO
History,Quincy Purple,YES
History,Quincy Red,YES
History,Quincy Teal,NO
History,Quincy Violet,NO
History,Quincy White,YES
History,Quincy Yellow,NO
History,Rita Azure,NO
History,Rita Beige,NO
History,Rita Black,NO
History,Rita Blue,YES
History,Rita Brown,NO
History,Rita Cyan,NO
History,Rita Davis,NO
History,Rita Gray,YES
History,Rita Green,NO
History,Rita Indigo,NO
History,Rita Johnson,YES
History,Rita Magenta,YES
History,Rita Orange,YES
History,Rita Pink,YES
History,Rita Purple,YES
History,Rita Red,YES
History,Rita Teal,YES
History,Rita Violet,YES
History,Rita White,NO
History,Rita Yellow,NO
History,Sam Azure,NO
History,Sam Beige,NO
History,Sam Black,NO
History,Sam Blue,NO
History,Sam Brown,YES
History,Sam Cyan,YES
History,Sam Davis,NO
History,Sam Gray,NO
History,Sam Green,YES
History,Sam Indigo,NO
History,Sam Johnson,YES
History,Sam Magenta,NO
History,Sam Orange,YES
History,Sam Pink,YES
History,Sam Purple,YES
History,Sam Red,YES
History,Sam Teal,YES
History,Sam Violet,YES
History,Sam White,YES
Mathematics,Alice Azure,NO
Mathematics,Alice Black,YES
Mathematics,Alice Blue,YES
Mathematics,Alice Brown,NO
Mathematics,Alice Cyan,NO
Mathematics,Alice Davis,NO
Mathematics,Alice Gray,NO
Mathematics,Alice Green,YES
Mathematics,Alice Indigo,NO
Mathematics,Alice Johnson,NO
Mathematics,Alice Magenta,YES
Mathematics,Alice Orange,YES
Mathematics,Alice Pink,NO
Mathematics,Alice Purple,YES
Mathematics,Alice Red,YES
Mathematics,Alice Teal,NO
Mathematics,Alice Violet,YES
Mathematics,Alice White,YES
Mathematics,Alice Yellow,YES
Mathematics,Bob Azure,YES
Mathematics,Bob Beige,NO
Mathematics,Bob Black,YES
Mathematics,Bob Blue,YES
Mathematics,Bob Brown,NO
Mathematics,Bob Cyan,NO
Mathematics,Bob Davis,YES
Mathematics,Bob Gray,YES
Mathematics,Bob Green,NO
Mathematics,Bob Indigo,NO
Mathematics,Bob Johnson,NO
Mathematics,Bob Magenta,YES
Mathematics,Bob Orange,NO
Mathematics,Bob Pink,NO
Mathematics,Bob Purple,NO
Mathematics,Bob Red,NO
Mathematics,Bob Teal,NO
Mathematics,Bob Violet,NO
Mathematics,Bob White,YES
Mathematics,Bob Yellow,NO
Mathematics,Charlie Azure,YES
Mathematics,Charlie Beige,NO
Mathematics,Charlie Black,NO
Mathematics,Charlie Blue,NO
Mathematics,Charlie Brown,YES
Mathematics,Charlie Cyan,YES
Mathematics,Charlie Davis,YES
Mathematics,Charlie Gray,YES
Mathematics,Charlie Green,NO
Mathematics,Charlie Indigo,NO
Mathematics,Charlie Johnson,YES
Mathematics,Charlie Magenta,YES
Mathematics,Charlie Orange,NO
Mathematics,Charlie Pink,NO
Mathematics,Charlie Purple,YES
Mathematics,Charlie Red,YES
Mathematics,Charlie Teal,NO
Mathematics,Charlie Violet,NO
Mathematics,Charlie White,YES
Mathematics,Charlie Yellow,NO
Mathematics,Dana Azure,NO
Mathematics,Dana Beige,NO
Mathematics,Dana Black,NO
Mathematics,Dana Blue,NO
Mathematics,Dana Brown,NO
Mathematics,Dana Cyan,NO
Mathematics,Dana Davis,NO
Mathematics,Dana Gray,NO
Mathematics,Dana Green,YES
Mathematics,Dana Indigo,NO
Mathematics,Dana Johnson,NO
Mathematics,Dana Magenta,NO
Mathematics,Dana Orange,YES
Mathematics,Dana Pink,NO
Mathematics,Dana Purple,NO
Mathematics,Dana Red,NO
Mathematics,Dana Teal,NO
Mathematics,Dana Violet,NO
Mathematics,Dana White,YES
Mathematics,Dana Yellow,YES
Mathematics,Eve Azure,YES
Mathematics,Eve Beige,YES
Mathematics,Eve Black,NO
Mathematics,Eve Blue,YES
Mathematics,Eve Brown,NO
Mathematics,Eve Cyan,YES
Mathematics,Eve Davis,NO
Mathematics,Eve Gray,NO
Mathematics,Eve Green,NO
Mathematics,Eve Indigo,YES
Mathematics,Eve Johnson,YES
Mathematics,Eve Magenta,NO
Mathematics,Eve Orange,YES
Mathematics,Eve Pink,NO
Mathematics,Eve Purple,NO
Mathematics,Eve Red,YES
Mathematics,Eve Teal,NO
Mathematics,Eve Violet,NO
Mathematics,Eve White,NO
Mathematics,Eve Yellow,YES
Mathematics,Frank Azure,NO
Mathematics,Frank Beige,NO
Mathematics,Frank Black,NO
Mathematics,Frank Blue,YES
Mathematics,Frank Brown,YES
Mathematics,Frank Cyan,NO
Mathematics,Frank Davis,NO
Mathematics,Frank Gray,NO
Mathematics,Frank Green,YES
Mathematics,Frank Indigo,NO
Mathematics,Frank Johnson,YES
Mathematics,Frank Magenta,NO
Mathematics,Frank Orange,NO
Mathematics,Frank Pink,NO
Mathematics,Frank Purple,NO
Mathematics,Frank Red,NO
Mathematics,Frank Teal,NO
Mathematics,Frank Violet,NO
Mathematics,Frank White,NO
Mathematics,Frank Yellow,NO
Mathematics,Grace Azure,NO
Mathematics,Grace Beige,NO
Mathematics,Grace Black,NO
Mathematics,Grace Blue,YES
Mathematics,Grace Brown,NO
Mathematics,Grace Cyan,NO
Mathematics,Grace Davis,NO
Mathematics,Grace Gray,NO
Mathematics,Grace Green,YES
Mathematics,Grace Indigo,NO
Mathematics,Grace Johnson,NO
Mathematics,Grace Magenta,YES
Mathematics,Grace Orange,YES
Mathematics,Grace Pink,NO
Mathematics,Grace Purple,YES
Mathematics,Grace Red,YES
Mathematics,Grace Teal,NO
Mathematics,Grace Violet,NO
Mathematics,Grace White,YES
Mathematics,Grace Yellow,NO
Mathematics,Hank Azure,NO
Mathematics,Hank Beige,NO
Mathematics,Hank Black,NO
Mathematics,Hank Blue,NO
Mathematics,Hank Brown,YES
Mathematics,Hank Cyan,YES
Mathematics,Hank Davis,YES
Mathematics,Hank Gray,YES
Mathematics,Hank Green,YES
Mathematics,Hank Indigo,YES
Mathematics,Hank Johnson,NO
Mathematics,Hank Magenta,NO
Mathematics,Hank Orange,YES
Mathematics,Hank Pink,NO
Mathematics,Hank Purple,NO
Mathematics,Hank Red,NO
Mathematics,Hank Teal,YES
Mathematics,Hank Violet,YES
Mathematics,Hank White,NO
Mathematics,Hank Yellow,YES
Mathematics,Ivy Azure,NO
Mathematics,Ivy Beige,NO
Mathematics,Ivy Black,NO
Mathematics,Ivy Blue,NO
Mathematics,Ivy Brown,NO
Mathematics,Ivy Cyan,NO
Mathematics,Ivy Davis,NO
Mathematics,Ivy Gray,YES
Mathematics,Ivy Green,NO
Mathematics,Ivy Indigo,NO
Mathematics,Ivy Johnson,YES
Mathematics,Ivy Magenta,YES
Mathematics,Ivy Orange,NO
Mathematics,Ivy Pink,YES
Mathematics,Ivy Purple,NO
Mathematics,Ivy Red,NO
Mathematics,Ivy Teal,NO
Mathematics,Ivy Violet,NO
Mathematics,Ivy White,NO
Mathematics,Ivy Yellow,NO
Mathematics,Jack Azure,NO
Mathematics,Jack Beige,NO
Mathematics,Jack Black,NO
Mathematics,Jack Blue,YES
Mathematics,Jack Brown,NO
Mathematics,Jack Cyan,NO
Mathematics,Jack Davis,NO
Mathematics,Jack Gray,NO
Mathematics,Jack Green,NO
Mathematics,Jack Indigo,YES
Mathematics,Jack Johnson,NO
Mathematics,Jack Magenta,NO
Mathematics,Jack Orange,NO
Mathematics,Jack Pink,YES
Mathematics,Jack Purple,NO
Mathematics,Jack Red,NO
Mathematics,Jack Teal,NO
Mathematics,Jack Violet,NO
Mathematics,Jack White,NO
Mathematics,Jack Yellow,NO
Mathematics,Kelly Azure,NO
Mathematics,Kelly Beige,YES
Mathematics,Kelly Black,NO
Mathematics,Kelly Blue,YES
Mathematics,Kelly Brown,NO
Mathematics,Kelly Cyan,NO
Mathematics,Kelly Davis,NO
Mathematics,Kelly Gray,NO
Mathematics,Kelly Green,YES
Mathematics,Kelly Indigo,NO
Mathematics,Kelly Johnson,NO
Mathematics,Kelly Magenta,NO
Mathematics,Kelly Orange,NO
Mathematics,Kelly Pink,YES
Mathematics,Kelly Purple,NO
Mathematics,Kelly Red,NO
Mathematics,Kelly Teal,NO
Mathematics,Kelly Violet,NO
Mathematics,Kelly White,NO
Mathematics,Kelly Yellow,NO
Mathematics,Liam Azure,YES
Mathematics,Liam Beige,YES
Mathematics,Liam Black,YES
Mathematics,Liam Blue,NO
Mathematics,Liam Brown,NO
Mathematics,Liam Cyan,NO
Mathematics,Liam Davis,NO
Mathematics,Liam Gray,NO
Mathematics,Liam Green,NO
Mathematics,Liam Indigo,NO
Mathematics,Liam Johnson,NO
Mathematics,Liam Magenta,YES
Mathematics,Liam Orange,NO
Mathematics,Liam Pink,YES
Mathematics,Liam Purple,YES
Mathematics,Liam Red,NO
Mathematics,Liam Teal,NO
Mathematics,Liam Violet,NO
Mathematics,Liam White,NO
Mathematics,Liam Yellow,YES
Mathematics,Mona Azure,NO
Mathematics,Mona Beige,NO
Mathematics,Mona Black,YES
Mathematics,Mona Blue,NO
Mathematics,Mona Brown,NO
Mathematics,Mona Cyan,YES
Mathematics,Mona Davis,NO
Mathematics,Mona Gray,NO
Mathematics,Mona Green,NO
Mathematics,Mona Indigo,YES
Mathematics,Mona Johnson,YES
Mathematics,Mona Magenta,NO
Mathematics,Mona Orange,YES
Mathematics,Mona Pink,NO
Mathematics,Mona Purple,NO
Mathematics,Mona Red,NO
Mathematics,Mona Teal,YES
Mathematics,Mona Violet,NO
Mathematics,Mona White,YES
Mathematics,Mona Yellow,YES
Mathematics,Nick Azure,YES
Mathematics,Nick Beige,YES
Mathematics,Nick Black,NO
Mathematics,Nick Blue,YES
Mathematics,Nick Brown,YES
Mathematics,Nick Cyan,NO
Mathematics,Nick Davis,NO
Mathematics,Nick Gray,NO
Mathematics,Nick Green,NO
Mathematics,Nick Indigo,NO
Mathematics,Nick Johnson,NO
Mathematics,Nick Magenta,YES
Mathematics,Nick Orange,YES
Mathematics,Nick Pink,YES
Mathematics,Nick Purple,YES
Mathematics,Nick Red,YES
Mathematics,Nick Teal,NO
Mathematics,Nick Violet,YES
Mathematics,Nick White,YES
Mathematics,Nick Yellow,NO
Mathematics,Olivia Azure,YES
Mathematics,Olivia Beige,YES
Mathematics,Olivia Black,NO
Mathematics,Olivia Blue,NO
Mathematics,Olivia Brown,NO
Mathematics,Olivia Cyan,NO
Mathematics,Olivia Davis,NO
Mathematics,Olivia Gray,NO
Mathematics,Olivia Green,NO
Mathematics,Olivia Indigo,YES
Mathematics,Olivia Johnson,YES
Mathematics,Olivia Magenta,YES
Mathematics,Olivia Orange,NO
Mathematics,Olivia Pink,YES
Mathematics,Olivia Purple,NO
Mathematics,Olivia Red,NO
Mathematics,Olivia Teal,YES
Mathematics,Olivia Violet,NO
Mathematics,Olivia White,YES
Mathematics,Olivia Yellow,NO
Mathematics,Paul Azure,YES
Mathematics,Paul Beige,NO
Mathematics,Paul Black,NO
Mathematics,Paul Blue,NO
Mathematics,Paul Brown,NO
Mathematics,Paul Cyan,NO
Mathematics,Paul Davis,NO
Mathematics,Paul Gray,YES
Mathematics,Paul Green,YES
Mathematics,Paul Indigo,NO
Mathematics,Paul Johnson,NO
Mathematics,Paul Magenta,NO
Mathematics,Paul Orange,YES
Mathematics,Paul Pink,NO
Mathematics,Paul Purple,NO
Mathematics,Paul Red,NO
Mathematics,Paul Teal,NO
Mathematics,Paul Violet,NO
Mathematics,Paul White,YES
Mathematics,Paul Yellow,YES
Mathematics,Quincy Azure,YES
Mathematics,Quincy Beige,NO
Mathematics,Quincy Black,NO
Mathematics,Quincy Blue,NO
Mathematics,Quincy Brown,NO
Mathematics,Quincy Cyan,NO
Mathematics,Quincy Davis,NO
Mathematics,Quincy Gray,YES
Mathematics,Quincy Green,NO
Mathematics,Quincy Indigo,NO
Mathematics,Quincy Johnson,YES
Mathematics,Quincy Magenta,NO
Mathematics,Quincy Orange,NO
Mathematics,Quincy Pink,YES
Mathematics,Quincy Purple,NO
Mathematics,Quincy Red,YES
Mathematics,Quincy Teal,NO
Mathematics,Quincy Violet,NO
Mathematics,Quincy White,NO
Mathematics,Quincy Yellow,NO
Mathematics,Rita Azure,NO
Mathematics,Rita Beige,NO
Mathematics,Rita Black,NO
Mathematics,Rita Blue,NO
Mathematics,Rita Brown,NO
Mathematics,Rita Cyan,NO
Mathematics,Rita Davis,YES
Mathematics,Rita Gray,NO
Mathematics,Rita Green,YES
Mathematics,Rita Indigo,YES
Mathematics,Rita Johnson,NO
Mathematics,Rita Magenta,NO
Mathematics,Rita Orange,YES
Mathematics,Rita Pink,NO
Mathematics,Rita Purple,NO
Mathematics,Rita Red,NO
Mathematics,Rita Teal,NO
Mathematics,Rita Violet,NO
Mathematics,Rita White,NO
Mathematics,Rita Yellow,NO
Mathematics,Sam Azure,NO
Mathematics,Sam Beige,NO
Mathematics,Sam Black,NO
Mathematics,Sam Blue,YES
Mathematics,Sam Brown,YES
Mathematics,Sam Cyan,NO
Mathematics,Sam Davis,NO
Mathematics,Sam Gray,NO
Mathematics,Sam Green,NO
Mathematics,Sam Indigo,YES
Mathematics,Sam Johnson,NO
Mathematics,Sam Magenta,NO
Mathematics,Sam Orange,NO
Mathematics,Sam Pink,YES
Mathematics,Sam Purple,YES
Mathematics,Sam Red,NO
Mathematics,Sam Teal,YES
Mathematics,Sam Violet,YES
Mathematics,Sam White,YES
Mathematics,Alice Azure,YES
Mathematics,Alice Black,YES
Mathematics,Alice Blue,YES
Mathematics,Alice Brown,YES
Mathematics,Alice Cyan,YES
Mathematics,Alice Davis,YES
Mathematics,Alice Gray,YES
Mathematics,Alice Green,YES
Mathematics,Alice Indigo,YES
Mathematics,Alice Johnson,NO
Mathematics,Alice Magenta,YES
Mathematics,Alice Orange,YES
Mathematics,Alice Pink,YES
Mathematics,Alice Purple,NO
Mathematics,Alice Red,YES
Mathematics,Alice Teal,YES
Mathematics,Alice Violet,YES
Mathematics,Alice White,YES
Mathematics,Alice Yellow,YES
Mathematics,Bob Azure,YES
Mathematics,Bob Beige,YES
Mathematics,Bob Black,NO
Mathematics,Bob Blue,YES
Mathematics,Bob Brown,YES
Mathematics,Bob Cyan,YES
Mathematics,Bob Davis,YES
Mathematics,Bob Gray,YES
Mathematics,Bob Green,YES
Mathematics,Bob Indigo,YES
Mathematics,Bob Johnson,NO
Mathematics,Bob Magenta,NO
Mathematics,Bob Orange,YES
Mathematics,Bob Pink,YES
Mathematics,Bob Purple,YES
Mathematics,Bob Red,YES
Mathematics,Bob Teal,YES
Mathematics,Bob Violet,YES
Mathematics,Bob White,YES
Mathematics,Bob Yellow,YES
Mathematics,Charlie Azure,YES
Mathematics,Charlie Beige,YES
Mathematics,Charlie Black,YES
Mathematics,Charlie Blue,YES
Mathematics,Charlie Brown,YES
Mathematics,Charlie Cyan,YES
Mathematics,Charlie Davis,YES
Mathematics,Charlie Gray,YES
Mathematics,Charlie Green,YES
Mathematics,Charlie Indigo,YES
Mathematics,Charlie Johnson,YES
Mathematics,Charlie Magenta,NO
Mathematics,Charlie Orange,YES
Mathematics,Charlie Pink,NO
Mathematics,Charlie Purple,YES
Mathematics,Charlie Red,YES
Mathematics,Charlie Teal,YES
Mathematics,Charlie Violet,YES
Mathematics,Charlie White,NO
Mathematics,Charlie Yellow,YES
Mathematics,Dana Azure,YES
Mathematics,Dana Beige,YES
Mathematics,Dana Black,YES
Mathematics,Dana Blue,NO
Mathematics,Dana Brown,YES
Mathematics,Dana Cyan,YES
Mathematics,Dana Davis,NO
Mathematics,Dana Gray,YES
Mathematics,Dana Green,YES
Mathematics,Dana Indigo,YES
Mathematics,Dana Johnson,NO
Mathematics,Dana Magenta,YES
Mathematics,Dana Orange,YES
Mathematics,Dana Pink,YES
Mathematics,Dana Purple,YES
Mathematics,Dana Red,NO
Mathematics,Dana Teal,YES
Mathematics,Dana Violet,YES
Mathematics,Dana White,YES
Mathematics,Dana Yellow,YES
Mathematics,Eve Azure,YES
Mathematics,Eve Beige,NO
Mathematics,Eve Black,YES
Mathematics,Eve Blue,YES
Mathematics,Eve Brown,YES
Mathematics,Eve Cyan,YES
Mathematics,Eve Davis,YES
Mathematics,Eve Gray,YES
Mathematics,Eve Green,YES
Mathematics,Eve Indigo,YES
Mathematics,Eve Johnson,YES
Mathematics,Eve Magenta,YES
Mathematics,Eve Orange,NO
Mathematics,Eve Pink,YES
Mathematics,Eve Purple,YES
Mathematics,Eve Red,YES
Mathematics,Eve Teal,YES
Mathematics,Eve Violet,YES
Mathematics,Eve White,YES
Mathematics,Eve Yellow,YES
Mathematics,Frank Azure,YES
Mathematics,Frank Beige,YES
Mathematics,Frank Black,YES
Mathematics,Frank Blue,YES
Mathematics,Frank Brown,YES
Mathematics,Frank Cyan,YES
Mathematics,Frank Davis,YES
Mathematics,Frank Gray,YES
Mathematics,Frank Green,YES
Mathematics,Frank Indigo,NO
Mathematics,Frank Johnson,YES
Mathematics,Frank Magenta,YES
Mathematics,Frank Orange,YES
Mathematics,Frank Pink,YES
Mathematics,Frank Purple,YES
Mathematics,Frank Red,YES
Mathematics,Frank Teal,YES
Mathematics,Frank Violet,YES
Mathematics,Frank White,YES
Mathematics,Frank Yellow,YES
Mathematics,Grace Azure,YES
Mathematics,Grace Beige,NO
Mathematics,Grace Black,YES
Mathematics,Grace Blue,YES
Mathematics,Grace Brown,YES
